epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.19972164928913116,9.999999747378752e-06,2.016969919204712,0.20000000298023224,3.9119229316711426
11,0.21224774420261383,9.999999747378752e-06,1.8340498208999634,0.20000000298023224,2.2220468521118164
12,0.19554628431797028,9.999999747378752e-06,1.8326226472854614,0.20000000298023224,1.8102974891662598
13,0.21781489253044128,9.999999747378752e-06,1.7790746688842773,0.20000000298023224,1.6552305221557617
14,0.21224774420261383,1.9999999949504854e-06,1.7718408107757568,0.20000000298023224,1.679437279701233
15,0.2101600617170334,1.9999999949504854e-06,1.7634447813034058,0.20000000298023224,1.6792703866958618
16,0.20737648010253906,1.9999999949504854e-06,1.7700392007827759,0.20000000298023224,1.666100025177002
17,0.2059846967458725,1.9999999949504854e-06,1.7618118524551392,0.20000000298023224,1.696900486946106
